ID_author,AU_ID_scopus,full_name,affiliation
430,57216506947,Manjavacas A.,Universidad de Castilla-La Mancha
431,57218621185,Bartolomé-Tomás A.,Universidad de Castilla-La Mancha
432,57218900724,Díez-Ramírez J.,Universidad de Castilla-La Mancha
433,23479200900,de la Rosa-Prieto C.,Universidad de Castilla-La Mancha
434,57216499049,Tarruella-Hernández D.L.,Universidad de Castilla-La Mancha
435,57216511133,Vallejo-Calcerrada N.,Universidad de Castilla-La Mancha
436,57217592747,Donoso D.,Universidad de Castilla-La Mancha
437,57215543380,Masso J.,Universidad de Castilla-La Mancha
438,55673676100,Prodanov M.,Universidad de Castilla-La Mancha
439,57189730417,Agh H.,Universidad de Castilla-La Mancha
440,57208596644,Calle-Asensio A.,Universidad de Castilla-La Mancha
441,57217286903,Duplouy-Armani L.,Universidad de Castilla-La Mancha
442,57214884451,Huerta Herraiz Á.,Universidad de Castilla-La Mancha
443,57190987515,Acosta-Santoyo G.,Universidad de Castilla-La Mancha
444,36571345300,Baringo L.,Universidad de Castilla-La Mancha
445,57211462343,Garcia-Alvarez E.,Universidad de Castilla-La Mancha
446,57213154457,Ordoñez S.,Universidad de Castilla-La Mancha
447,57212682144,Patón A.,Universidad de Castilla-La Mancha
448,57210192494,Carboneras Contreras M.B.,Universidad de Castilla-La Mancha
449,57211896160,Villaseñor Camacho J.,Universidad de Castilla-La Mancha
450,57203852206,Diaz-Cachinero P.,Universidad de Castilla-La Mancha
451,57193826995,Oviedo J.,Universidad de Castilla-La Mancha
452,57193378149,Escalona-Durán F.,Universidad de Castilla-La Mancha
453,23566839800,Monteiro M.K.S.,Universidad de Castilla-La Mancha
454,56872630400,Goulart L.A.,Universidad de Castilla-La Mancha
455,36673442300,López-Jiménez A.J.,Universidad de Castilla-La Mancha
456,57200536211,Poza-Nogueiras V.,Universidad de Castilla-La Mancha
457,8914771300,Hoebeke J.,Universidad de Castilla-La Mancha
458,57208165797,Granados-Fernández R.,Universidad de Castilla-La Mancha
459,56797859200,Montiel M.A.,Universidad de Castilla-La Mancha
460,57226447748,Játiva M.A.,Universidad de Castilla-La Mancha
461,6701828748,Vergara H.,Universidad de Castilla-La Mancha
462,11440719700,Zougagh M.,Universidad de Castilla-La Mancha
463,7103240627,Ríos A.,Universidad de Castilla-La Mancha
464,57221744633,de Mello R.,Universidad de Castilla-La Mancha
465,53063777400,Miller de Melo Henrique J.,Universidad de Castilla-La Mancha
466,57220120838,Tarruela-Hernández D.L.,Universidad de Castilla-La Mancha
467,57221847506,Sales Monteiro M.K.,Universidad de Castilla-La Mancha
468,57211918445,Moreno M.D.V.F.,Universidad de Castilla-La Mancha
469,57222720877,Martínez A.,Universidad de Castilla-La Mancha
470,57212868034,Rubio S.,Universidad de Castilla-La Mancha
471,57221206754,Vasileva M.,Universidad de Castilla-La Mancha
472,57221617743,González-Correa S.,Universidad de Castilla-La Mancha
473,57222531862,García-Blázquez A.,Universidad de Castilla-La Mancha
474,24400984100,de la Vara J.L.,Universidad de Castilla-La Mancha
475,57211155319,García de la Barrera A.,Universidad de Castilla-La Mancha
476,57384093800,García-Rodríguez de Guzmán I.,Universidad de Castilla-La Mancha
477,36060107300,Peralta A.,Universidad de Castilla-La Mancha
478,57193404153,Cordeiro Junior P.J.M.,Universidad de Castilla-La Mancha
479,57687855000,Serrano A.S.,Universidad de Castilla-La Mancha
480,57890324700,Bhattacharyya A.,Universidad de Castilla-La Mancha
481,57890773700,Cohen B.,Universidad de Castilla-La Mancha
482,57824409600,Martínez-Sáez M.C.,Universidad de Castilla-La Mancha
483,57891199100,Sánchez F.,Universidad de Castilla-La Mancha
484,57416781900,Fernández-Mancebo S.,Universidad de Castilla-La Mancha
485,57545906000,Arias A.N.,Universidad de Castilla-La Mancha
486,55614700300,Benmessaoud T.,Universidad de Castilla-La Mancha
487,57555181800,Santos E.V.D.,Universidad de Castilla-La Mancha
488,57950352100,Masso J.,Universidad de Castilla-La Mancha
489,57534592100,Rakshit S.,Universidad de Castilla-La Mancha
490,57224519613,Fernández-Roldán F.,Universidad de Castilla-La Mancha
491,57609474500,Correia S.E.,Universidad de Castilla-La Mancha
492,57705773400,Gómez-Doménech D.,Universidad de Castilla-La Mancha
493,57195487014,Attig J.B.,Universidad de Castilla-La Mancha
494,7003375863,Contreras-Jordán O.R.,Universidad de Castilla-La Mancha
495,57202397990,Infantes-Paniagua Á.,Universidad de Castilla-La Mancha
496,57552704000,García E.,Universidad de Castilla-La Mancha
497,57027422700,Guerrero G.,Universidad de Castilla-La Mancha
498,57364604300,Parra Chaparro J.R.,Universidad de Castilla-La Mancha
499,57200411995,Llanos-González E.,Universidad de Castilla-La Mancha
500,6603714820,Alcaín F.J.,Universidad de Castilla-La Mancha
501,57911679500,Pertegal V.,Universidad de Castilla-La Mancha
502,57911482100,Cañizares P.,Universidad de Castilla-La Mancha
503,57225352355,Rodrigo M.A.,Universidad de Castilla-La Mancha
504,57274341700,Ruiz R.A.,Universidad de Castilla-La Mancha
505,55558283000,Lucas P.J.,Universidad de Castilla-La Mancha
506,7102279643,Garrido A.,Universidad de Castilla-La Mancha
507,57044649300,Vico M.C.M.,Universidad de Castilla-La Mancha
508,57214397985,Andres M.,Universidad de Castilla-La Mancha
509,57044326700,Rodrigo R.,Universidad de Castilla-La Mancha
510,55886615700,Jimenez-Borja C.,Universidad de Castilla-La Mancha
511,56241222700,Martin-Campo J.,Universidad de Castilla-La Mancha
512,23486577900,Sanz-Argent J.,Universidad de Castilla-La Mancha
513,24528270400,Caravaca A.,Universidad de Castilla-La Mancha
514,26433580000,Martinez-Gomez J.,Universidad de Castilla-La Mancha
515,23100071600,Garcia-Varea I.,Universidad de Castilla-La Mancha
516,56165148600,Rodriguez L.,Universidad de Castilla-La Mancha
517,56326193000,Romero-Gonzalez C.,Universidad de Castilla-La Mancha
518,56406453500,Horcajada L.,Universidad de Castilla-La Mancha
519,55850852700,Del Campo A.G.,Universidad de Castilla-La Mancha
520,15758208800,Piani G.,Universidad de Castilla-La Mancha
521,55765596500,Gaamoussi I.,Universidad de Castilla-La Mancha
522,56028503800,Calvo-Serrano M.,Universidad de Castilla-La Mancha
523,7102515722,Linares J.J.,Universidad de Castilla-La Mancha
524,56289482800,Cuevas M.C.,Universidad de Castilla-La Mancha
525,25655392700,Oliva F.,Universidad de Castilla-La Mancha
526,56503903800,Mena Ramirez E.,Universidad de Castilla-La Mancha
527,35325030500,Reales P.,Universidad de Castilla-La Mancha
528,55834451700,Garrido I.,Universidad de Castilla-La Mancha
529,57812345400,Rodriguez J.F.,Universidad de Castilla-La Mancha
530,7102234077,Carmona M.,Universidad de Castilla-La Mancha
531,55814295100,Toledo J.,Universidad de Castilla-La Mancha
532,34978963700,Manzaneque T.,Universidad de Castilla-La Mancha
533,7006830702,Hernando-Garcia J.,Universidad de Castilla-La Mancha
534,12138980700,Vazquez J.,Universidad de Castilla-La Mancha
535,7003317685,Sanchez-Rojas J.L.,Universidad de Castilla-La Mancha
536,57198123124,Sanchez D.,Universidad de Castilla-La Mancha
537,55964596400,Miranda-Dahdal A.,Universidad de Castilla-La Mancha
538,55860439400,Capilla P.,Universidad de Castilla-La Mancha
539,15068764700,Sanchez A.,Universidad de Castilla-La Mancha
540,55308780300,Villar J.C.,Universidad de Castilla-La Mancha
541,16402615900,Marchena M.J.,Universidad de Castilla-La Mancha
542,8274703200,De Miguel G.,Universidad de Castilla-La Mancha
543,55670462800,Martinez-Fernandez M.,Universidad de Castilla-La Mancha
544,55207323400,Gomez-Monedero B.,Universidad de Castilla-La Mancha
545,12141504800,Canales-Vazquez J.,Universidad de Castilla-La Mancha
546,15045147400,Martinez F.,Universidad de Castilla-La Mancha
547,56566496600,Marchena M.,Universidad de Castilla-La Mancha
548,56937402500,Garcia J.,Universidad de Castilla-La Mancha
549,55060521400,Wang Y.,Universidad de Castilla-La Mancha
550,35101019700,Talavera B.,Universidad de Castilla-La Mancha
551,26534827200,Pedroza M.A.,Universidad de Castilla-La Mancha
552,55629732700,Felix Garcia,Universidad de Castilla-La Mancha
553,12140427500,Sapountzi F.,Universidad de Castilla-La Mancha
554,55348150600,Diaz-Diaz L.F.,Universidad de Castilla-La Mancha
555,55233657200,Garcia-Rodriguez Y.,Universidad de Castilla-La Mancha
556,55237783700,Diaz-Moreno R.,Universidad de Castilla-La Mancha
557,54408239400,Diaz-Maroto J.,Universidad de Castilla-La Mancha
558,41961414100,Molina-Mora C.,Universidad de Castilla-La Mancha
559,56248732900,Jimenez V.,Universidad de Castilla-La Mancha
560,56187372100,Munoz A.,Universidad de Castilla-La Mancha
561,55190710800,Galvez M.A.,Universidad de Castilla-La Mancha
562,23096539900,Zitnan M.,Universidad de Castilla-La Mancha
563,57090296000,Carmona N.A.,Universidad de Castilla-La Mancha
564,57211288934,Ruiz Hermosa R.,Universidad de Castilla-La Mancha
565,54080275100,Ramirez-Lucas A.,Universidad de Castilla-La Mancha
566,6507154349,Camarillo R.,Universidad de Castilla-La Mancha
567,56950411400,Rubio P.,Universidad de Castilla-La Mancha
568,6701692042,Armas O.,Universidad de Castilla-La Mancha
569,29067934000,Mata C.,Universidad de Castilla-La Mancha
570,57203051526,Conejo A.J.,Universidad de Castilla-La Mancha
571,26221804200,Ida A.,Universidad de Castilla-La Mancha
572,53982291800,Villajos M.,Universidad de Castilla-La Mancha
573,36129491100,Guzman I.G.-R.D.,Universidad de Castilla-La Mancha
574,23669027700,Sanchez-Carretero A.,Universidad de Castilla-La Mancha
575,7004419906,Lluch J.M.,Universidad de Castilla-La Mancha
576,56209658200,Munoz L.,Universidad de Castilla-La Mancha
577,6602760256,Sun-Kou M.R.,Universidad de Castilla-La Mancha
578,36809563400,Fernandez-Saez A.M.,Universidad de Castilla-La Mancha
579,57225263607,Martin Alvarez C.,Universidad de Castilla-La Mancha
580,39960974800,Alarcos Carmona N.,Universidad de Castilla-La Mancha
581,36970628300,Monteagudo I.,Universidad de Castilla-La Mancha
582,42262583000,Raez J.,Universidad de Castilla-La Mancha
583,25641932400,Mora B.,Universidad de Castilla-La Mancha
584,57033709300,Serrano C.,Universidad de Castilla-La Mancha
585,7006416142,Gamez J.A.,Universidad de Castilla-La Mancha
586,45761030800,Alvarez C.M.,Universidad de Castilla-La Mancha
587,6507023508,Synak A.,Universidad de Castilla-La Mancha
588,7202567005,Santos L.,Universidad de Castilla-La Mancha
589,36902630100,Buitron C.,Universidad de Castilla-La Mancha
590,57196773032,Martinez P.J.,Universidad de Castilla-La Mancha
591,6602275116,Blaizot X.,Universidad de Castilla-La Mancha
592,37122389900,Mansilla F.,Universidad de Castilla-La Mancha
593,8215241600,Salinas-Alaman A.,Universidad de Castilla-La Mancha
594,23480248700,Pro-Sistiaga P.,Universidad de Castilla-La Mancha
595,25226259600,Saiz-Sanchez D.,Universidad de Castilla-La Mancha
596,8726023200,Ubeda-Banon I.,Universidad de Castilla-La Mancha
597,6602148141,Martinez-Marcos A.,Universidad de Castilla-La Mancha
598,35749966600,Ignacio Munoz J.,Universidad de Castilla-La Mancha
599,56242895600,Wang S.,Universidad de Castilla-La Mancha
600,6603870228,Campo L.F.,Universidad de Castilla-La Mancha
601,24831649500,del Campo C.P.,Universidad de Castilla-La Mancha
602,35423870700,Gonzalez L.S.,Universidad de Castilla-La Mancha
603,35424397900,Rubio F.G.,Universidad de Castilla-La Mancha
604,7401692253,Gonzalez F.R.,Universidad de Castilla-La Mancha
605,35218364600,Toledano D.,Universidad de Castilla-La Mancha
606,35238222600,Priscila Del Campo C.,Universidad de Castilla-La Mancha
607,23568118900,Jimenez V.,Universidad de Castilla-La Mancha
608,55890434400,Moreno-Garcia J.,Universidad de Castilla-La Mancha
609,24544917700,Rodriguez-Benitez L.,Universidad de Castilla-La Mancha
610,26767717900,Espartero I.,Universidad de Castilla-La Mancha
611,57197481597,Garcia H.,Universidad de Castilla-La Mancha
612,26427574200,Campo C.P.d.,Universidad de Castilla-La Mancha
613,24279258800,Beteta A.,Universidad de Castilla-La Mancha
614,15725485000,Mateo J.L.,Universidad de Castilla-La Mancha
615,56232115700,Fernandez E.,Universidad de Castilla-La Mancha
616,55993705500,Rubio M.,Universidad de Castilla-La Mancha
617,23394378400,Vega-Riesco J.M.,Universidad de Castilla-La Mancha
618,57210767885,Paz R.,Universidad de Castilla-La Mancha
619,25958159000,Lyons L.L.,Universidad de Castilla-La Mancha
620,23479119800,Funez A.,Universidad de Castilla-La Mancha
621,57211286709,Tormo L.,Universidad de Castilla-La Mancha
622,10042315100,Ramos M.J.,Universidad de Castilla-La Mancha
623,57199936457,Lopez J.,Universidad de Castilla-La Mancha
624,23989299900,Mazarro R.,Universidad de Castilla-La Mancha
625,23502307100,Ruiz-Lopez C.,Universidad de Castilla-La Mancha
626,13004046000,Sanz M.,Universidad de Castilla-La Mancha
627,7201925373,Lucas A.d.,Universidad de Castilla-La Mancha
628,23478181800,Rubio G.,Universidad de Castilla-La Mancha
629,22986166200,Saiz-Valverde S.,Universidad de Castilla-La Mancha
630,57212917919,Aguilar J.A.,Universidad de Castilla-La Mancha
631,18833585900,Arcis M.,Universidad de Castilla-La Mancha
632,6701852979,El-Kemary M.,Universidad de Castilla-La Mancha
633,6602846340,Angulo G.,Universidad de Castilla-La Mancha
634,6603678520,Roshal A.,Universidad de Castilla-La Mancha
635,10044254700,Garcia P.B.,Universidad de Castilla-La Mancha
636,16025403200,Tendero S.,Universidad de Castilla-La Mancha
637,25931082400,Lopez M.L.,Universidad de Castilla-La Mancha
638,35561449500,Rincon J.,Universidad de Castilla-La Mancha
639,21634553200,Garcia M.T.,Universidad de Castilla-La Mancha
640,57192221256,Vizacaino A.,Universidad de Castilla-La Mancha
641,6504628886,Portillo-Rodrigues J.,Universidad de Castilla-La Mancha
642,35200249500,Carranza M.A.,Universidad de Castilla-La Mancha
643,14051771200,Fernandez-Infantes A.,Universidad de Castilla-La Mancha
644,14065151600,Perez-Collado J.,Universidad de Castilla-La Mancha
645,12794578600,Baraza O.,Universidad de Castilla-La Mancha
646,12795386900,Delgado A.,Universidad de Castilla-La Mancha
647,11039028200,Perez J.P.,Universidad de Castilla-La Mancha
648,8646325500,Gonzalez M.,Universidad de Castilla-La Mancha
649,12645659400,Velasco B.,Universidad de Castilla-La Mancha
650,14061790500,Conizares P.,Universidad de Castilla-La Mancha
651,14061645600,Fernandez de Marcos I.,Universidad de Castilla-La Mancha
652,57199563332,Larrondo F.,Universidad de Castilla-La Mancha
653,8944994900,Munoz M.,Universidad de Castilla-La Mancha
654,37060071300,Villajos M.T.,Universidad de Castilla-La Mancha
655,35073794800,Duran A.,Universidad de Castilla-La Mancha
656,14049783300,Cardenas M.D.,Universidad de Castilla-La Mancha
657,6507668400,Alfonso-Roca Ma.T.,Universidad de Castilla-La Mancha
658,7004535996,Espinola R.,Universidad de Castilla-La Mancha
659,56600392400,Garijo J.,Universidad de Castilla-La Mancha
660,6507784300,Lopez E.,Universidad de Castilla-La Mancha
661,55178774000,Dominguez J.A.,Universidad de Castilla-La Mancha
662,8571271200,Bocco M.G.,Universidad de Castilla-La Mancha
663,36902481000,Lobato J.,Universidad de Castilla-La Mancha
664,57220663547,Fernandez I.,Universidad de Castilla-La Mancha
665,8213092700,Marijuan L.,Universidad de Castilla-La Mancha
666,7101705922,Vargas A.,Universidad de Castilla-La Mancha
667,35552330200,Manzano B.R.,Universidad de Castilla-La Mancha
668,8286529700,Carrion M.E.,Universidad de Castilla-La Mancha
669,6701781098,Arbizu J.,Universidad de Castilla-La Mancha
670,55666751600,Artacho-Perulat E.,Universidad de Castilla-La Mancha
671,57213031792,Gomez L.A.,Universidad de Castilla-La Mancha
672,6504089985,Canzares P.,Universidad de Castilla-La Mancha
673,16425302700,Carrero A.,Universidad de Castilla-La Mancha
674,7005691639,Nogales F.J.,Universidad de Castilla-La Mancha
675,57197087808,Collado J.C.,Universidad de Castilla-La Mancha
676,7202716637,Gomez A.,Universidad de Castilla-La Mancha
677,6602624030,Sanchez-Fernandez M.A.,Universidad de Castilla-La Mancha
678,8156042100,Saez J.R.,Universidad de Castilla-La Mancha
679,6504534059,Fernandez Graciani M.A.,Universidad de Castilla-La Mancha
680,55436471000,Gomez J.A.,Universidad de Castilla-La Mancha
681,6504739989,Villamor F.A.,Universidad de Castilla-La Mancha
682,6602170118,Fayed T.A.,Universidad de Castilla-La Mancha
683,6506640652,Garcia-Ochoa I.,Universidad de Castilla-La Mancha
684,22949029600,Rodrigoa M.A.,Universidad de Castilla-La Mancha
685,7202595012,Molina C.B.,Universidad de Castilla-La Mancha
686,8114189800,Leal J.R.,Universidad de Castilla-La Mancha
687,56227997800,Romero M.C.,Universidad de Castilla-La Mancha
688,57199669441,Munoz M.G.,Universidad de Castilla-La Mancha
689,6507817128,Reyero J.R.,Universidad de Castilla-La Mancha
690,7004596459,Losi A.,Universidad de Castilla-La Mancha
691,56186338900,Russo M.,Universidad de Castilla-La Mancha
692,6506792375,Sanchez-Herrera P.,Universidad de Castilla-La Mancha
693,7003265937,Castano O.,Universidad de Castilla-La Mancha
694,7102716716,Aguirre J.,Universidad de Castilla-La Mancha
695,6603128949,Tinaut F.V.,Universidad de Castilla-La Mancha
696,6507392266,Horrillo A.,Universidad de Castilla-La Mancha
697,57225775183,Garcia M.A.,Universidad de Castilla-La Mancha
698,57195093409,Antinolo A.,Universidad de Castilla-La Mancha
699,57226233465,Carrillo-Hermosilla F.,Universidad de Castilla-La Mancha
700,6602827512,Fernandez-Baeza J.,Universidad de Castilla-La Mancha
701,6603469239,Funez F.J.,Universidad de Castilla-La Mancha
702,55588381800,Otero A.,Universidad de Castilla-La Mancha
703,7101996638,Perez D.,Universidad de Castilla-La Mancha
704,57194264097,De La Hoz Ayuso A.,Universidad de Castilla-La Mancha
705,6507085703,Martinez-Ataz E.,Universidad de Castilla-La Mancha
706,6504792807,Rosillo L.,Universidad de Castilla-La Mancha
707,35123090500,Rodriguez-M L.,Universidad de Castilla-La Mancha
708,57194909997,Rodriguez-R J.,Universidad de Castilla-La Mancha
709,56882944800,Gomez M.J.,Universidad de Castilla-La Mancha
710,6506224996,Diez Lopez M.-A.,Universidad de Castilla-La Mancha
711,6504339426,Garijo Alonso J.,Universidad de Castilla-La Mancha
712,35600464700,Rodrigues A.E.,Universidad de Castilla-La Mancha
713,14823138500,De Martmez A.L.,Universidad de Castilla-La Mancha
714,57221362079,Escribano J.,Universidad de Castilla-La Mancha
715,57192320460,Fernandez J.-A.,Universidad de Castilla-La Mancha
716,7103279474,Nunez A.,Universidad de Castilla-La Mancha
717,6504105085,Esteban-Infantes F.J.,Universidad de Castilla-La Mancha
718,56980645300,Valverdf J.L.,Universidad de Castilla-La Mancha
719,6506770686,de Lucas Martinez A.,Universidad de Castilla-La Mancha
720,7005688058,Varon R.,Universidad de Castilla-La Mancha
721,35838699500,Navarro F.,Universidad de Castilla-La Mancha
722,55568514275,GOMEZ R.,Universidad de Castilla-La Mancha
723,57063433500,Vargas-Enriquez J.,Universidad de Castilla-La Mancha
724,51963435900,Cordero V.,Universidad de Castilla-La Mancha
725,56203905500,De La Rubia M.Á.M.,Universidad de Castilla-La Mancha
726,57190372891,Valencia D.,Universidad de Castilla-La Mancha
727,57191160254,Bermejo I.,Universidad de Castilla-La Mancha
728,57210832334,Ramírez A.,Universidad de Castilla-La Mancha
729,57204021393,García-Rodríguez I.,Universidad de Castilla-La Mancha
730,57346864800,Chaparro J.R.P.,Universidad de Castilla-La Mancha
731,8847492100,Gonzalez-Escribano A.,Universidad de Castilla-La Mancha
732,57363698900,Verduro J.,Universidad de Castilla-La Mancha
733,57991588500,De La Barrera Amo A.G.,Universidad de Castilla-La Mancha
734,56448165400,Arenas J.R.T.,Universidad de Castilla-La Mancha
735,55753300000,De Lucas-Consuegra F.,Universidad de Castilla-La Mancha
736,56732634100,Guzman D.I.G.-R.,Universidad de Castilla-La Mancha
737,56733069100,Gomez-Cornejo R.,Universidad de Castilla-La Mancha
738,55339783600,Andrada J.,Universidad de Castilla-La Mancha
739,55350772800,Testillano R.,Universidad de Castilla-La Mancha
740,54392677000,Del Nuevo E.,Universidad de Castilla-La Mancha
741,35100760600,Moraga C.,Universidad de Castilla-La Mancha
742,49862587500,Bernabe O.,Universidad de Castilla-La Mancha
743,36187949600,Encinas J.C.,Universidad de Castilla-La Mancha
744,36187972500,De Las Morenas J.,Universidad de Castilla-La Mancha
745,57201575564,Garcia A.,Universidad de Castilla-La Mancha
746,57202039201,Pedro F.,Universidad de Castilla-La Mancha
747,36161347700,Sanchez-Rivera B.,Universidad de Castilla-La Mancha
748,35324096700,De Guzma I.R.,Universidad de Castilla-La Mancha
749,57641135100,Sanchez L.,Universidad de Castilla-La Mancha
750,57660915500,Rodriguez J.,Universidad de Castilla-La Mancha
751,57197888292,Sokolova M.V.,Universidad de Castilla-La Mancha
752,56549475900,Serrano J.R.,Universidad de Castilla-La Mancha
753,55838235000,Alquicira C.,Universidad de Castilla-La Mancha
754,15064111600,Genera M.,Universidad de Castilla-La Mancha
755,57209278646,Novillo F.,Universidad de Castilla-La Mancha
756,56901359000,Ruiz-Gomez I.,Universidad de Castilla-La Mancha
757,57188833782,Angeles M.,Universidad de Castilla-La Mancha
758,7103403410,Mendes E.,Universidad de Castilla-La Mancha
759,24450241400,De Salamanca J.E.,Universidad de Castilla-La Mancha
760,7005286614,Masso J.P.M.,Universidad de Castilla-La Mancha
761,57212615985,Perez M.D.L.,Universidad de Castilla-La Mancha
762,6602954376,Castro-Schez J.J.,Universidad de Castilla-La Mancha
763,36141745000,Angeles Moraga M.A.,Universidad de Castilla-La Mancha
764,57191195482,Martinez M.,Universidad de Castilla-La Mancha
765,16639066100,Penarrubia A.,Universidad de Castilla-La Mancha
766,56346487900,Marquez L.,Universidad de Castilla-La Mancha
767,35496796100,Lozano M.D.,Universidad de Castilla-La Mancha
768,6603443835,Montanes J.,Universidad de Castilla-La Mancha
769,55229454200,Sanchez T.,Universidad de Castilla-La Mancha
770,6603274829,Rodero Jose Antonio,Universidad de Castilla-La Mancha
771,6603012430,Moreno J.,Universidad de Castilla-La Mancha
772,36642733200,Sebastian G.,Universidad de Castilla-La Mancha
773,57098851600,Villegas M.A.,Universidad de Castilla-La Mancha
774,56910054500,Tercero D.J.P.,Universidad de Castilla-La Mancha
775,57191166724,Montoyo-Bueno S.,Universidad de Castilla-La Mancha
776,57197788385,Marcos M.P.,Universidad de Castilla-La Mancha
777,57220065545,Herraiza Á.H.,Universidad de Castilla-La Mancha
778,57220065032,Marugána A.P.,Universidad de Castilla-La Mancha
779,57215134290,Herraiz Á.H.,Universidad de Castilla-La Mancha
780,57220064775,Jimenez A.A.,Universidad de Castilla-La Mancha
781,57220733111,Gonzalez D.L.,Universidad de Castilla-La Mancha
782,56997130200,Borja C.J.,Universidad de Castilla-La Mancha
783,56183038100,Manguran A.P.,Universidad de Castilla-La Mancha
784,55996192300,Sanchez M.L.,Universidad de Castilla-La Mancha
785,56055417200,Sanchez D.S.,Universidad de Castilla-La Mancha
786,56055700400,Banon I.U.,Universidad de Castilla-La Mancha
787,56055534200,Marcos A.M.,Universidad de Castilla-La Mancha
788,56114146400,Munoz C.C.,Universidad de Castilla-La Mancha
789,7003507674,Paton E.F.-M.,Universidad de Castilla-La Mancha
790,7102102607,Pascual C.,Universidad de Castilla-La Mancha
791,36007140900,Colmenar I.,Universidad de Castilla-La Mancha
792,57201131150,Iniesta M.P.G.,Universidad de Castilla-La Mancha
793,7401467613,Martínez E.,Universidad de Castilla-La Mancha
794,55429925200,Moreno A.,Universidad de Castilla-La Mancha
795,55482041300,Simón D.,Universidad de Castilla-La Mancha
796,57211926135,Gutiérrez C.,Universidad de Castilla-La Mancha
797,55620689700,Tostón S.,Universidad de Castilla-La Mancha
798,57103084900,de Haro J.C.,Universidad de Castilla-La Mancha
799,24344503100,Mondéjar T.,Universidad de Castilla-La Mancha
800,14832566100,Hervás R.,Universidad de Castilla-La Mancha
801,35101983000,Fontecha J.,Universidad de Castilla-La Mancha
802,57051894500,Johnson E.,Universidad de Castilla-La Mancha
803,57350063800,González I.,Universidad de Castilla-La Mancha
804,57031422700,Bravo J.,Universidad de Castilla-La Mancha
805,7004649243,Puerta J.M.,Universidad de Castilla-La Mancha
806,56491998900,Rodriguez A.C.,Universidad de Castilla-La Mancha
807,51664124100,Roda C.,Universidad de Castilla-La Mancha
808,55749624300,Cózar J.,Universidad de Castilla-La Mancha
809,25929011600,Ansola P.,Universidad de Castilla-La Mancha
810,23010740800,Vallejo D.,Universidad de Castilla-La Mancha
811,57170641600,Alises G.,Universidad de Castilla-La Mancha
812,23089942600,Albusac J.,Universidad de Castilla-La Mancha
813,25929228800,Glez-Morcillo C.,Universidad de Castilla-La Mancha
814,57190184116,Me G.,Universidad de Castilla-La Mancha
815,55458149600,Garrido J.,Universidad de Castilla-La Mancha
816,6506739314,Penichet V.,Universidad de Castilla-La Mancha
817,6507169834,Gallud J.,Universidad de Castilla-La Mancha
818,23398335700,Tesoriero R.,Universidad de Castilla-La Mancha
819,55351513700,Marco F.,Universidad de Castilla-La Mancha
820,57188683543,Cañas V.,Universidad de Castilla-La Mancha
821,8289708100,Blanco J.,Universidad de Castilla-La Mancha
822,57028254200,González-Medina D.,Universidad de Castilla-La Mancha
823,56564642100,Martín A.,Universidad de Castilla-La Mancha
824,55498618100,Martín Martinez S.,Universidad de Castilla-La Mancha
825,55190099500,Honrubia Escribano A.,Universidad de Castilla-La Mancha
826,35101631600,Cañas Carretón M.,Universidad de Castilla-La Mancha
827,24721115100,Gómez Lázaro E.,Universidad de Castilla-La Mancha
828,56906951400,Fernández Valls J.A.,Universidad de Castilla-La Mancha
829,14627074100,García-Ródenas R.,Universidad de Castilla-La Mancha
830,57195507089,López-Gómez J.,Universidad de Castilla-La Mancha
831,57189463442,Hortelano D.,Universidad de Castilla-La Mancha
832,57195933383,Lopez-Camacho V.,Universidad de Castilla-La Mancha
833,56629033300,Ruiz M.,Universidad de Castilla-La Mancha
834,6602965095,Brea V.,Universidad de Castilla-La Mancha
835,57195673949,Mancebo J.,Universidad de Castilla-La Mancha
836,57193268557,Nieva C.M.,Universidad de Castilla-La Mancha
837,25221976600,Santiago-Mora R.,Universidad de Castilla-La Mancha
838,13609027100,Duran-Prado M.,Universidad de Castilla-La Mancha
839,57192978320,García F.M.,Universidad de Castilla-La Mancha
840,6508107682,Ramos A.B.,Universidad de Castilla-La Mancha
841,6503894745,Riquelme F.M.,Universidad de Castilla-La Mancha
842,23020054000,Rosado J.,Universidad de Castilla-La Mancha
843,7801489669,Serrano-Guerrero J.,Universidad de Castilla-La Mancha
844,57204766760,Sosa-León S.,Universidad de Castilla-La Mancha
845,56903684400,Prieto M.,Universidad de Castilla-La Mancha
846,57204778202,Rodrigo E.,Universidad de Castilla-La Mancha
847,7004266448,Aledo J.,Universidad de Castilla-La Mancha
848,57200825766,Crespo J.J.,Universidad de Castilla-La Mancha
849,6603411833,Alfaro-Cortés F.J.,Universidad de Castilla-La Mancha
850,57651584800,Sánchez E.,Universidad de Castilla-La Mancha
851,57211168413,Laborda J.,Universidad de Castilla-La Mancha
852,57211169285,Alfaro J.C.,Universidad de Castilla-La Mancha
853,56286410100,Verdugo J.,Universidad de Castilla-La Mancha
854,57193428627,Varela J.A.O.,Universidad de Castilla-La Mancha
855,57208820225,Gómez-López P.,Universidad de Castilla-La Mancha
856,57204719489,Villanueva J.,Universidad de Castilla-La Mancha
857,55651858700,Giralt J.,Universidad de Castilla-La Mancha
858,57204155734,Merino D.,Universidad de Castilla-La Mancha
859,57220800358,Silva M.L.S.,Universidad de Castilla-La Mancha
860,57218686479,Palomino J.L.V.,Universidad de Castilla-La Mancha
861,57218690274,Fernández F.D.,Universidad de Castilla-La Mancha
